catalogue_release,physical_object_id,measurement_id,object_id,n_measurements,available_measurement_ids,available_object_ids,ra_deg,dec_deg,redshift,redshift_kind,cosmic_time_gyr,survey,object_class,log_mbh_msun_std,log_mbh_err_plus_std,log_mbh_err_minus_std,mbh_method,detection_evidence,log_mstar_msun_std,log_mstar_err_plus_std,log_mstar_err_minus_std,mstar_method,log_lbol_erg_s_std,log_lbol_err_plus_std,log_lbol_err_minus_std,lbol_method,log_mbh_mstar_ratio,log_mbh_mstar_ratio_err,edd_ratio_std,edd_ratio_err_std,edd_ratio_from_mbh_lbol,edd_ratio_log_residual_dex,edd_ratio_consistency_flag,agn_contam_flag,lensing_mu,lensing_mu_err,missing_mstar_flag,missing_lbol_flag,missing_edd_ratio_flag,missing_lensing_flag,missing_optional_fields,mbh_interpretation_tag,mstar_interpretation_tag,lbol_interpretation_tag,quality_flag,project_version,source_key,source_table,notes,program,field,selection_channel,broad_line_species,halpha_flux_total_1e18_erg_s_cm2,halpha_flux_total_err_plus,halpha_flux_total_err_minus,halpha_flux_narrow_1e18_erg_s_cm2,halpha_flux_narrow_err_plus,halpha_flux_narrow_err_minus,halpha_flux_broad_1e18_erg_s_cm2,halpha_flux_broad_err_plus,halpha_flux_broad_err_minus,halpha_broad_fwhm_km_s,halpha_broad_fwhm_err_plus,halpha_broad_fwhm_err_minus,fwhm_instrument_corrected_flag,lrd_flag,lrd_definition,halpha_absorption_fit_flag,log_mbh_systematic_dex,mbh_systematic_kind,mbh_systematic_applied_flag,mbh_formal_uncertainty_kind,dust_correction_applied_flag,source_caveat_tags,source_paper_version,source_url,source_doi,source_archive_url,source_archive_sha256,extraction_date,selection_criteria,redshift_err,published_ra,published_dec,halpha_broad_to_total_ratio,halpha_broad_to_total_ratio_err,halpha_lum_broad_1e42,halpha_lum_broad_err_plus,halpha_lum_broad_err_minus,halpha_lum_total_1e42,halpha_lum_total_err_plus,halpha_lum_total_err_minus,halpha_narrow_fwhm_km_s,halpha_narrow_fwhm_err_plus,halpha_narrow_fwhm_err_minus,halpha_ew_rest_angstrom,halpha_ew_err_plus,halpha_ew_err_minus,photometry_band,photometry_mag,photometry_mag_err_plus,photometry_mag_err_minus,f200w_mag,f200w_err_plus,f200w_err_minus,muv,muv_err_plus,muv_err_minus,beta_uv,beta_uv_err_plus,beta_uv_err_minus,beta_opt,beta_opt_err_plus,beta_opt_err_minus,delta_m_lw,lbol_1e44_erg_s,lbol_1e44_err_plus,lbol_1e44_err_minus,metallicity_12_logoh,metallicity_err_plus,metallicity_err_minus,ebv_mag,halpha_broad_snr,delta_aic,halpha_lum_broad_erg_s,halpha_broad_to_narrow_ratio,halpha_broad_to_narrow_err_plus,halpha_broad_to_narrow_err_minus,mbh_msun,mbh_err_plus_msun,mbh_err_minus_msun,lbol_erg_s,lbol_err_plus_erg_s,lbol_err_minus_erg_s,log_mstar_upper_limit_msun,host_fit_model,red_agn_flag,compact_source_flag,dual_agn_candidate_flag,log_mstar_systematic_dex,mstar_systematic_kind,mstar_systematic_applied_flag,preferred_measurement_flag,preferred_measurement_reason,match_method,match_reference,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag,primary_growth_ranking_flag,preferred_measurement_lrd_flag,preferred_measurement_phenotype_tags,preferred_measurement_evidence_status,preferred_measurement_evidence_status_basis,lrd_reported_by_any_measurement,lrd_designation_reported_by_any_measurement,lrd_evidence_measurement_ids,lrd_evidence_source_keys,phenotype_evidence_measurement_ids,phenotype_evidence_source_keys,all_measurements_phenotype_tags,all_measurements_evidence_status,evidence_status_measurement_ids,evidence_status_source_keys,all_measurements_evidence_status_basis
v5-blagn,HZA-RUBIES-EGS-49140,RUBIESEGS49140_taylor24,RUBIES-EGS-49140,1,RUBIESEGS49140_taylor24,RUBIES-EGS-49140,214.892248,52.87741,6.685,spec,0.8094182196919075,RUBIES,broad-line-agn,8.26,0.02,0.01,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Halpha line fit includes the source-specific narrow absorption component described in Section 3.2. The paper retains this source as BLAGN while noting a published compact-galaxy alternative for its broad lines.,RUBIES,EGS,broad-halpha,Halpha,116.81,2.52,3.23,4.94,1.96,2.27,111.71,1.61,1.65,2613.0,48.0,39.0,1.0,True,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,1.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;halpha_absorption_component_fit;alternative_non_agn_compact_galaxy_broadening,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",candidate_accreting_mbh,robust_broad_line_with_recorded_alternative_non_agn_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True,False,1.0,lrd,candidate_accreting_mbh,robust_broad_line_with_recorded_alternative_non_agn_interpretation,True,True,RUBIESEGS49140_taylor24,taylor24_ceers_rubies_blagn,RUBIESEGS49140_taylor24,taylor24_ceers_rubies_blagn,lrd,candidate_accreting_mbh,RUBIESEGS49140_taylor24,taylor24_ceers_rubies_blagn,robust_broad_line_with_recorded_alternative_non_agn_interpretation
v5-blagn,HZA-RUBIES-UDS-174752,RUBIESUDS174752_taylor24,RUBIES-UDS-174752,1,RUBIESUDS174752_taylor24,RUBIES-UDS-174752,34.205808,-5.1005,6.039,spec,0.923141431567787,RUBIES,broad-line-agn,7.26,0.08,0.08,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,14.82,0.49,0.5,8.54,0.3,0.3,6.28,0.45,0.44,1741.0,140.0,136.0,1.0,False,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,True,0.0,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,True,,,,,,secure_accreting_mbh,RUBIESUDS174752_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-CEERS-397,CEERS397_taylor24,CEERS-397,2,CEERS397_taylor24;CEERS00397_harikane23,CEERS-397;CEERS-00397,214.836197,52.882693,6.0,spec,0.9308508079920488,CEERS,broad-line-agn,7.6,0.23,0.18,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,CEERS,EGS,broad-halpha,Halpha,21.75,2.4,1.2,16.82,0.44,0.42,4.88,2.48,1.15,2727.0,484.0,413.0,1.0,False,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,True,0.0,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,True,,,,,,secure_accreting_mbh,CEERS397_taylor24;CEERS00397_harikane23,taylor24_ceers_rubies_blagn;harikane23_nirspec_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-RUBIES-UDS-139709,RUBIESUDS139709_taylor24,RUBIES-UDS-139709,1,RUBIESUDS139709_taylor24,RUBIES-UDS-139709,34.296002,-5.149895,5.685,spec,0.9972576687755248,RUBIES,broad-line-agn,7.88,0.07,0.07,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,39.47,1.75,1.66,11.11,1.23,1.15,28.37,1.59,1.55,2552.0,205.0,189.0,1.0,True,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True,True,1.0,lrd,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,True,RUBIESUDS139709_taylor24,taylor24_ceers_rubies_blagn,RUBIESUDS139709_taylor24,taylor24_ceers_rubies_blagn,lrd,secure_accreting_mbh,RUBIESUDS139709_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-RUBIES-EGS-37124,RUBIESEGS37124_taylor24,RUBIES-EGS-37124,1,RUBIESEGS37124_taylor24,RUBIES-EGS-37124,214.990977,52.916524,5.682,spec,0.997927725671223,RUBIES,broad-line-agn,7.18,0.12,0.11,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,EGS,broad-halpha,Halpha,9.94,0.53,0.55,1.93,0.92,0.74,7.98,0.66,0.73,1566.0,246.0,192.0,1.0,True,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True,True,1.0,lrd,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,True,RUBIESEGS37124_taylor24,taylor24_ceers_rubies_blagn,RUBIESEGS37124_taylor24,taylor24_ceers_rubies_blagn,lrd,secure_accreting_mbh,RUBIESEGS37124_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-RUBIES-UDS-47509,RUBIESUDS47509_taylor24,RUBIES-UDS-47509,1,RUBIESUDS47509_taylor24,RUBIES-UDS-47509,34.264602,-5.232586,5.673,spec,0.9999423964678454,RUBIES,broad-line-agn,7.54,0.07,0.07,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,22.92,0.81,0.83,9.05,0.61,0.62,13.87,0.76,0.8,2063.0,157.0,145.0,1.0,True,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True,True,1.0,lrd,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,True,RUBIESUDS47509_taylor24,taylor24_ceers_rubies_blagn,RUBIESUDS47509_taylor24,taylor24_ceers_rubies_blagn,lrd,secure_accreting_mbh,RUBIESUDS47509_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-RUBIES-UDS-19521,RUBIESUDS19521_taylor24,RUBIES-UDS-19521,1,RUBIESUDS19521_taylor24,RUBIES-UDS-19521,34.383672,-5.287732,5.669,spec,1.0008399784546649,RUBIES,broad-line-agn,7.18,0.22,0.26,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,11.29,1.46,1.38,5.46,0.47,0.49,5.84,1.33,1.18,1682.0,400.0,368.0,1.0,False,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,True,0.0,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,True,,,,,,secure_accreting_mbh,RUBIESUDS19521_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-CEERS-672,CEERS672_taylor24,CEERS-672,2,CEERS672_taylor24;CEERS00672_harikane23,CEERS-672;CEERS-00672,214.889677,52.832977,5.666,spec,1.0015140448397233,CEERS,broad-line-agn,6.75,0.29,0.26,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,CEERS,EGS,broad-halpha,Halpha,2.41,0.39,0.27,0.99,0.19,0.2,1.45,0.32,0.28,1433.0,507.0,345.0,1.0,True,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd;red_agn;compact_source,unknown,True,True,1.0,lrd,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,True,CEERS672_taylor24,taylor24_ceers_rubies_blagn,CEERS672_taylor24;CEERS00672_harikane23,taylor24_ceers_rubies_blagn;harikane23_nirspec_blagn,lrd;red_agn;compact_source,secure_accreting_mbh,CEERS672_taylor24;CEERS00672_harikane23,taylor24_ceers_rubies_blagn;harikane23_nirspec_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-CEERS-746,CEERS746_taylor24,CEERS-746,2,CEERS746_taylor24;CEERS00746_harikane23,CEERS-746;CEERS-00746,214.809142,52.868484,5.623,spec,1.011259266287056,CEERS,broad-line-agn,7.29,0.16,0.14,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,CEERS,EGS,broad-halpha,Halpha,6.59,0.53,0.49,1.93,0.46,0.43,4.68,0.55,0.59,2021.0,366.0,289.0,1.0,True,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd;red_agn;compact_source,unknown,True,True,1.0,lrd,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,True,CEERS746_taylor24,taylor24_ceers_rubies_blagn,CEERS746_taylor24;CEERS00746_harikane23,taylor24_ceers_rubies_blagn;harikane23_nirspec_blagn,lrd;red_agn;compact_source,secure_accreting_mbh,CEERS746_taylor24;CEERS00746_harikane23,taylor24_ceers_rubies_blagn;harikane23_nirspec_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-RUBIES-UDS-172350,RUBIESUDS172350_taylor24,RUBIES-UDS-172350,1,RUBIESUDS172350_taylor24,RUBIES-UDS-172350,34.368951,-5.103941,5.58,spec,1.0211632419950871,RUBIES,broad-line-agn,7.68,0.04,0.04,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,v3,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,33.19,0.84,0.79,5.59,0.68,0.69,27.61,0.92,0.85,2068.0,92.0,78.0,1.0,True,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True,True,1.0,lrd,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,True,RUBIESUDS172350_taylor24,taylor24_ceers_rubies_blagn,RUBIESUDS172350_taylor24,taylor24_ceers_rubies_blagn,lrd,secure_accreting_mbh,RUBIESUDS172350_taylor24,taylor24_ceers_rubies_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
